Taxon,SubGroup,Common Name,Scientific Name,Status(TBD),Locality,Source,Source Date,Notes,AphiaID,url,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified,Date Taxonomy Updated
Animalia,Marine Invertebrate,Purple pteropod/Purple Sea Butterfly,Limacina pacifica (helicina?),Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Banded nudibranch,Polycera zostera,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Common Pacific octopus,Octopus dofleini,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Small Pacific squid,Rossia pacifica,Present,Kachemak_Bay,5,2003,NA,346432,https://www.marinespecies.org/aphia.php?p=taxdetails&id=346432,"S. S. Berry, 1911",accepted,NA,220,Species,346432,Rossia pacifica,"S. S. Berry, 1911",138481,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Rossia,"MolluscaBase eds. (2024). MolluscaBase. Rossia pacifica S. S. Berry, 1911. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=346432 on 2024-01-24",urn:lsid:marinespecies.org:taxname:346432,1,NA,0,0,NA,exact,2022-10-11T02:12:15.957Z,2024-01-23
Animalia,Marine Invertebrate,Weathervane scallop,Patinopecten caurinus,Present,Kachemak_Bay,5,2003,NA,393720,https://www.marinespecies.org/aphia.php?p=taxdetails&id=393720,"(A. Gould, 1850)",accepted,NA,220,Species,393720,Patinopecten caurinus,"(A. Gould, 1850)",203965,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Patinopecten,"MolluscaBase eds. (2024). MolluscaBase. Patinopecten caurinus (A. Gould, 1850). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=393720 on 2024-01-24",urn:lsid:marinespecies.org:taxname:393720,1,0,0,0,NA,exact,2022-08-03T16:56:15.133Z,2024-01-23
Animalia,Marine Invertebrate,Spiny scallop/Spear scallop,Chlamys hastata,Present,Kachemak_Bay,5,2003,NA,367964,https://www.marinespecies.org/aphia.php?p=taxdetails&id=367964,"(G. B. Sowerby II, 1842)",accepted,NA,220,Species,367964,Chlamys hastata,"(G. B. Sowerby II, 1842)",138315,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,"MolluscaBase eds. (2024). MolluscaBase. Chlamys hastata (G. B. Sowerby II, 1842). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=367964 on 2024-01-24",urn:lsid:marinespecies.org:taxname:367964,1,NA,NA,NA,NA,exact,2009-04-20T11:37:21.287Z,2024-01-23
Animalia,Marine Invertebrate,Pink scallop,Chlamys hericius,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Pacific rock oyster,Pododesmus macroschisma,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Greenland cockle,Serripes groenlandicus,Present,Kachemak_Bay,5,2003,NA,582749,https://www.marinespecies.org/aphia.php?p=taxdetails&id=582749,"(Mohr, 1786)",accepted,NA,220,Species,582749,Serripes groenlandicus,"(Mohr, 1786)",137741,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Serripes,"MolluscaBase eds. (2024). MolluscaBase. Serripes groenlandicus (Mohr, 1786). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=582749 on 2024-01-24",urn:lsid:marinespecies.org:taxname:582749,1,0,0,0,0,exact,2013-11-13T13:31:39.410Z,2024-01-23
Animalia,Marine Invertebrate,LaPerouse's cockle/Broad cockle,Serripes laperousii,Present,Kachemak_Bay,5,2003,NA,582750,https://www.marinespecies.org/aphia.php?p=taxdetails&id=582750,"(Deshayes, 1839)",accepted,NA,220,Species,582750,Serripes laperousii,"(Deshayes, 1839)",137741,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Serripes,"MolluscaBase eds. (2024). MolluscaBase. Serripes laperousii (Deshayes, 1839). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=582750 on 2024-01-24",urn:lsid:marinespecies.org:taxname:582750,1,0,0,0,0,exact,2022-09-12T10:03:05.163Z,2024-01-23
Animalia,Marine Invertebrate,Nuttall's cockle,Clinocardium nuttallii,Present,Kachemak_Bay,5,2003,NA,381980,https://www.marinespecies.org/aphia.php?p=taxdetails&id=381980,"(Conrad, 1837)",accepted,NA,220,Species,381980,Clinocardium nuttallii,"(Conrad, 1837)",156818,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Clinocardium,"MolluscaBase eds. (2024). MolluscaBase. Clinocardium nuttallii (Conrad, 1837). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=381980 on 2024-01-24",urn:lsid:marinespecies.org:taxname:381980,1,0,0,0,0,exact,2014-11-28T08:12:35.087Z,2024-01-23
Animalia,Marine Invertebrate,California cockle,Clinocardium californiense,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Fucan's cockle,Clinocardium fucanum,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Pacific surf clam/Pink-necked clam,Mactromeris polynyma,Present,Kachemak_Bay,5,2003,NA,156863,https://www.marinespecies.org/aphia.php?p=taxdetails&id=156863,"(W. Stimpson, 1860)",accepted,NA,220,Species,156863,Mactromeris polynyma,"(W. Stimpson, 1860)",156862,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,Mactromeris,"MolluscaBase eds. (2024). MolluscaBase. Mactromeris polynyma (W. Stimpson, 1860). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156863 on 2024-01-24",urn:lsid:marinespecies.org:taxname:156863,1,NA,NA,NA,NA,exact,2022-09-13T15:49:38.227Z,2024-01-23
Animalia,Marine Invertebrate,NA,Mysella tumida,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,NA,Mysella planata,Present,Kachemak_Bay,5,2003,NA,423546,https://www.marinespecies.org/aphia.php?p=taxdetails&id=423546,"(Dall, 1885)",accepted,NA,220,Species,423546,Mysella planata,"(Dall, 1885)",138186,Animalia,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Mysella,"MolluscaBase eds. (2024). MolluscaBase. Mysella planata (Dall, 1885). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=423546 on 2024-01-24",urn:lsid:marinespecies.org:taxname:423546,1,0,0,0,NA,exact,2021-07-23T06:05:57.213Z,2024-01-23
Animalia,Marine Invertebrate,NA,Pseudopythina sp.,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Pacific gaper,Tresus capax,Present,Kachemak_Bay,5,2003,NA,367776,https://www.marinespecies.org/aphia.php?p=taxdetails&id=367776,"(A. Gould, 1850)",accepted,NA,220,Species,367776,Tresus capax,"(A. Gould, 1850)",367775,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,Tresus,"MolluscaBase eds. (2024). MolluscaBase. Tresus capax (A. Gould, 1850). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=367776 on 2024-01-24",urn:lsid:marinespecies.org:taxname:367776,1,0,0,0,NA,exact,2022-07-16T16:45:16.380Z,2024-01-23
Animalia,Marine Invertebrate,Pacific razor clam,Siliqua patula,Present,Kachemak_Bay,5,2003,NA,536684,https://www.marinespecies.org/aphia.php?p=taxdetails&id=536684,"(Dixon, 1789)",accepted,NA,220,Species,536684,Siliqua patula,"(Dixon, 1789)",159997,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Siliqua,"MolluscaBase eds. (2024). MolluscaBase. Siliqua patula (Dixon, 1789). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=536684 on 2024-01-24",urn:lsid:marinespecies.org:taxname:536684,1,0,0,0,NA,exact,2022-11-28T08:09:48.357Z,2024-01-23
Animalia,Marine Invertebrate,Northern razon clam/Arctic razor clam,Siliqua alta,Present,Kachemak_Bay,5,2003,NA,413689,https://www.marinespecies.org/aphia.php?p=taxdetails&id=413689,"(Broderip & G. B. Sowerby I, 1829)",accepted,NA,220,Species,413689,Siliqua alta,"(Broderip & G. B. Sowerby I, 1829)",159997,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Siliqua,"MolluscaBase eds. (2024). MolluscaBase. Siliqua alta (Broderip & G. B. Sowerby I, 1829). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=413689 on 2024-01-24",urn:lsid:marinespecies.org:taxname:413689,1,0,0,0,NA,exact,2020-05-12T06:05:54.487Z,2024-01-23
Animalia,Marine Invertebrate,Great Alaska tellin,Tellina lutea,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Salmon tellin,Tellina nuculoides,Present,Kachemak_Bay,5,2003,NA,582784,https://www.marinespecies.org/aphia.php?p=taxdetails&id=582784,"(Reeve, 1854)",accepted,NA,220,Species,582784,Tellina nuculoides,"(Reeve, 1854)",138533,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellina,"MolluscaBase eds. (2024). MolluscaBase. Tellina nuculoides (Reeve, 1854). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=582784 on 2024-01-24",urn:lsid:marinespecies.org:taxname:582784,1,NA,NA,NA,NA,exact,2014-01-21T21:34:14.747Z,2024-01-23
Animalia,Marine Invertebrate,Baltic macoma,Macoma balthica,Present,Kachemak_Bay,5,2003,NA,141579,https://www.marinespecies.org/aphia.php?p=taxdetails&id=141579,"(Linnaeus, 1758)",accepted,NA,220,Species,141579,Macoma balthica,"(Linnaeus, 1758)",138531,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,"MolluscaBase eds. (2024). MolluscaBase. Macoma balthica (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141579 on 2024-01-24",urn:lsid:marinespecies.org:taxname:141579,1,NA,0,0,NA,exact,2021-12-07T08:18:49.930Z,2024-01-23
Animalia,Marine Invertebrate,Stained macoma,Macoma inquinata,Present,Kachemak_Bay,5,2003,NA,582759,https://www.marinespecies.org/aphia.php?p=taxdetails&id=582759,"(Deshayes, 1855)",accepted,NA,220,Species,582759,Macoma inquinata,"(Deshayes, 1855)",138531,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,"MolluscaBase eds. (2024). MolluscaBase. Macoma inquinata (Deshayes, 1855). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=582759 on 2024-01-24",urn:lsid:marinespecies.org:taxname:582759,1,0,0,0,0,exact,2023-12-23T08:53:46.517Z,2024-01-23
Animalia,Marine Invertebrate,Chalky macoma,Macoma calcarea,Present,Kachemak_Bay,5,2003,NA,141580,https://www.marinespecies.org/aphia.php?p=taxdetails&id=141580,"(Gmelin, 1791)",accepted,NA,220,Species,141580,Macoma calcarea,"(Gmelin, 1791)",138531,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,"MolluscaBase eds. (2024). MolluscaBase. Macoma calcarea (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141580 on 2024-01-24",urn:lsid:marinespecies.org:taxname:141580,1,0,0,0,0,exact,2024-01-11T08:57:20.920Z,2024-01-23
Animalia,Marine Invertebrate,Bent-nosed macoma,Macoma nasuta,Present,Kachemak_Bay,5,2003,NA,582761,https://www.marinespecies.org/aphia.php?p=taxdetails&id=582761,"(Conrad, 1837)",accepted,NA,220,Species,582761,Macoma nasuta,"(Conrad, 1837)",138531,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,"MolluscaBase eds. (2024). MolluscaBase. Macoma nasuta (Conrad, 1837). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=582761 on 2024-01-24",urn:lsid:marinespecies.org:taxname:582761,1,0,0,0,0,exact,2023-12-23T08:53:46.517Z,2024-01-23
Animalia,Marine Invertebrate,Oblique macoma,Macoma obliqua,Present,Kachemak_Bay,5,2003,NA,423498,https://www.marinespecies.org/aphia.php?p=taxdetails&id=423498,"(J. Sowerby, 1817)",accepted,NA,220,Species,423498,Macoma obliqua,"(J. Sowerby, 1817)",138531,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,"MolluscaBase eds. (2024). MolluscaBase. Macoma obliqua (J. Sowerby, 1817)&nbsp;&#8224;. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=423498 on 2024-01-24",urn:lsid:marinespecies.org:taxname:423498,1,NA,NA,NA,1,exact,2023-02-15T22:08:23.273Z,2024-01-23
Animalia,Marine Invertebrate,Pacific littleneck clam,Protothaca staminea,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Butter clam,Saxidomus giganteus,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Kennerley's venus,Humilaria kennerleyi,Present,Kachemak_Bay,5,2003,NA,507686,https://www.marinespecies.org/aphia.php?p=taxdetails&id=507686,"(Reeve, 1863)",accepted,NA,220,Species,507686,Humilaria kennerleyi,"(Reeve, 1863)",492484,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Humilaria,"MolluscaBase eds. (2024). MolluscaBase. Humilaria kennerleyi (Reeve, 1863). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=507686 on 2024-01-24",urn:lsid:marinespecies.org:taxname:507686,1,0,0,0,NA,exact,2022-09-16T23:46:00.910Z,2024-01-23
Animalia,Marine Invertebrate,Gem clam,Lucina sp.,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Esquimalt astarte/Wavy-line astarte,Astarte esquimalti,Present,Kachemak_Bay,5,2003,NA,423165,https://www.marinespecies.org/aphia.php?p=taxdetails&id=423165,"(Baird, 1863)",accepted,NA,220,Species,423165,Astarte esquimalti,"(Baird, 1863)",137683,Animalia,Mollusca,Bivalvia,Carditida,Astartidae,Astarte,"MolluscaBase eds. (2024). MolluscaBase. Astarte esquimalti (Baird, 1863). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=423165 on 2024-01-24",urn:lsid:marinespecies.org:taxname:423165,1,NA,NA,NA,NA,exact,2010-09-23T10:34:21.967Z,2024-01-23
Animalia,Marine Invertebrate,Northern astarte/Astarte borealis,Boreal astarte,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Wavy astarte,Astarte undata,Present,Kachemak_Bay,5,2003,NA,156747,https://www.marinespecies.org/aphia.php?p=taxdetails&id=156747,"A. Gould, 1841",accepted,NA,220,Species,156747,Astarte undata,"A. Gould, 1841",137683,Animalia,Mollusca,Bivalvia,Carditida,Astartidae,Astarte,"MolluscaBase eds. (2024). MolluscaBase. Astarte undata A. Gould, 1841. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156747 on 2024-01-24",urn:lsid:marinespecies.org:taxname:156747,1,0,0,0,NA,exact,2022-06-24T15:11:54.530Z,2024-01-23
Animalia,Marine Invertebrate,Pacific bittersweet,Glycymeris subobsoleta,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Soft-shelled clam/Softshell,Mya arenaria,Present,Kachemak_Bay,5,2003,NA,140430,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140430,"Linnaeus, 1758",accepted,NA,220,Species,140430,Mya arenaria,"Linnaeus, 1758",138211,Animalia,Mollusca,Bivalvia,Myida,Myidae,Mya,"MolluscaBase eds. (2024). MolluscaBase. Mya arenaria Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140430 on 2024-01-24",urn:lsid:marinespecies.org:taxname:140430,1,NA,NA,NA,NA,exact,2004-12-21T15:54:05Z,2024-01-23
Animalia,Marine Invertebrate,Truncate softshell/Truncated mya,Mya truncata,Present,Kachemak_Bay,5,2003,NA,140431,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140431,"Linnaeus, 1758",accepted,NA,220,Species,140431,Mya truncata,"Linnaeus, 1758",138211,Animalia,Mollusca,Bivalvia,Myida,Myidae,Mya,"MolluscaBase eds. (2024). MolluscaBase. Mya truncata Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140431 on 2024-01-24",urn:lsid:marinespecies.org:taxname:140431,1,NA,NA,NA,NA,exact,2004-12-21T15:54:05Z,2024-01-23
Animalia,Marine Invertebrate,NA,Mya priapus,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Northern soft-shelled clam,Mya pseudoarenaria,Present,Kachemak_Bay,5,2003,NA,156249,https://www.marinespecies.org/aphia.php?p=taxdetails&id=156249,"Schlesch, 1931",accepted,NA,220,Species,156249,Mya pseudoarenaria,"Schlesch, 1931",138211,Animalia,Mollusca,Bivalvia,Myida,Myidae,Mya,"MolluscaBase eds. (2024). MolluscaBase. Mya pseudoarenaria Schlesch, 1931. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156249 on 2024-01-24",urn:lsid:marinespecies.org:taxname:156249,1,NA,NA,NA,NA,exact,2010-09-23T11:55:17.473Z,2024-01-23
Animalia,Marine Invertebrate,Deep soft-shelled clam/Deep softshell,Mya baxteri,Present,Kachemak_Bay,5,2003,NA,505900,https://www.marinespecies.org/aphia.php?p=taxdetails&id=505900,"Coan & Valentich-Scott, 1997",accepted,NA,220,Species,505900,Mya baxteri,"Coan & Valentich-Scott, 1997",138211,Animalia,Mollusca,Bivalvia,Myida,Myidae,Mya,"MolluscaBase eds. (2024). MolluscaBase. Mya baxteri Coan & Valentich-Scott, 1997. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=505900 on 2024-01-24",urn:lsid:marinespecies.org:taxname:505900,1,NA,NA,NA,NA,exact,2013-05-11T13:51:34.070Z,2024-01-23
Animalia,Marine Invertebrate,Ample rough mya,Panomya ampla,Present,Kachemak_Bay,5,2003,NA,423634,https://www.marinespecies.org/aphia.php?p=taxdetails&id=423634,"Dall, 1898",accepted,NA,220,Species,423634,Panomya ampla,"Dall, 1898",138069,Animalia,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Panomya,"MolluscaBase eds. (2024). MolluscaBase. Panomya ampla Dall, 1898. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=423634 on 2024-01-24",urn:lsid:marinespecies.org:taxname:423634,1,NA,NA,NA,NA,exact,2010-09-23T10:44:16.100Z,2024-01-23
Animalia,Marine Invertebrate,Arctic rock borer,Hiatella arctica,Present,Kachemak_Bay,5,2003,NA,140103,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140103,"(Linnaeus, 1767)",accepted,NA,220,Species,140103,Hiatella arctica,"(Linnaeus, 1767)",138068,Animalia,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella,"MolluscaBase eds. (2024). MolluscaBase. Hiatella arctica (Linnaeus, 1767). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140103 on 2024-01-24",urn:lsid:marinespecies.org:taxname:140103,1,NA,NA,NA,0,exact,2015-01-16T10:00:55.430Z,2024-01-23
Animalia,Marine Invertebrate,Northwest ugly clam,Entodesma saxicola,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Blue mussel,Mytilus trossulus,Present,Kachemak_Bay,5,2003,NA,140482,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140482,"A. Gould, 1850",accepted,NA,220,Species,140482,Mytilus trossulus,"A. Gould, 1850",138228,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,"MolluscaBase eds. (2024). MolluscaBase. Mytilus trossulus A. Gould, 1850. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140482 on 2024-01-24",urn:lsid:marinespecies.org:taxname:140482,1,NA,NA,NA,NA,exact,2022-01-12T00:11:07.170Z,2024-01-23
Animalia,Marine Invertebrate,California mussel,Mytilus californianus,Present,Kachemak_Bay,5,2003,NA,367837,https://www.marinespecies.org/aphia.php?p=taxdetails&id=367837,"Conrad, 1837",accepted,NA,220,Species,367837,Mytilus californianus,"Conrad, 1837",138228,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,"MolluscaBase eds. (2024). MolluscaBase. Mytilus californianus Conrad, 1837. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=367837 on 2024-01-24",urn:lsid:marinespecies.org:taxname:367837,1,NA,NA,NA,NA,exact,2017-01-08T11:29:29.563Z,2024-01-23
Animalia,Marine Invertebrate,Horse mussel,Modiolus modiolus,Present,Kachemak_Bay,5,2003,NA,140467,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140467,"(Linnaeus, 1758)",accepted,NA,220,Species,140467,Modiolus modiolus,"(Linnaeus, 1758)",138223,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,"MolluscaBase eds. (2024). MolluscaBase. Modiolus modiolus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140467 on 2024-01-24",urn:lsid:marinespecies.org:taxname:140467,1,NA,NA,NA,NA,exact,2004-12-21T15:54:05Z,2024-01-23
Animalia,Marine Invertebrate,Nestling mussel/Discordant mussel,Musculus discors,Present,Kachemak_Bay,5,2003,NA,140472,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140472,"(Linnaeus, 1767)",accepted,NA,220,Species,140472,Musculus discors,"(Linnaeus, 1767)",138225,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,"MolluscaBase eds. (2024). MolluscaBase. Musculus discors (Linnaeus, 1767). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140472 on 2024-01-24",urn:lsid:marinespecies.org:taxname:140472,1,NA,NA,NA,NA,exact,2004-12-21T15:54:05Z,2024-01-23
Animalia,Marine Invertebrate,Black mussel,Musculus niger,Present,Kachemak_Bay,5,2003,NA,140474,https://www.marinespecies.org/aphia.php?p=taxdetails&id=140474,"(J. E. Gray, 1824)",accepted,NA,220,Species,140474,Musculus niger,"(J. E. Gray, 1824)",138225,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,"MolluscaBase eds. (2024). MolluscaBase. Musculus niger (J. E. Gray, 1824). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140474 on 2024-01-24",urn:lsid:marinespecies.org:taxname:140474,1,0,0,0,0,exact,2023-10-09T07:07:22.410Z,2024-01-23
Animalia,Marine Invertebrate,Varnished mussel,Musculus vernicosus,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Feathery shipworm,Bankia setacea,Present,Kachemak_Bay,5,2003,NA,527858,https://www.marinespecies.org/aphia.php?p=taxdetails&id=527858,"(Tryon, 1863)",accepted,NA,220,Species,527858,Bankia setacea,"(Tryon, 1863)",138534,Animalia,Mollusca,Bivalvia,Myida,Teredinidae,Bankia,"MolluscaBase eds. (2024). MolluscaBase. Bankia setacea (Tryon, 1863). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=527858 on 2024-01-24",urn:lsid:marinespecies.org:taxname:527858,1,NA,NA,NA,NA,exact,2017-08-18T04:40:52.223Z,2024-01-23
Animalia,Marine Invertebrate,Rough piddock,Zirfaea pilsbryii,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Giant rock scallop,Crassadoma gigantean,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Animalia,Marine Invertebrate,Thick carditid,Cyclocardia crassidens,Present,Kachemak_Bay,5,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
